uuid,schid,noattrit,aflatoun,hmb,class,std_avg_class_size,region1,region2,region3,urban,gender,female,age,tribe,hhsize,hhearn,hhbankaccounts,repeated_grade,baseline_save,baseline_saveamt,takeupschool,takeup,end_save,end_saveamt,end_saveschl,end_saveschlamt,asset_index,work_index,riskpref_index,timepref_index,treatment,saving_attitude_index,saving_env_index,fin_lit_index,tempt_index,expend_index,academic_index
"13416",134,1,0,1,"P5",-.2722411,1,0,0,"Urban",0,1,10,"Fanti",3,1,0,"No","No",0,1,0,"No",0,"No",0,-.5483582,-.59294787,-.49239976,-1.2650188,1,-.60688013,-.66769581,.02292494,-.55242687,.41119363,.69586314
"13417",134,1,0,1,"P5",-.2722411,1,0,0,"Urban",0,1,15,"Fanti",4,1,0,"Yes","No",0,1,0,"Yes",3,"Yes",4,-3.062803,2.9549558,-.49239976,-1.2650188,1,.02414541,-.66769581,.30377259,.32920449,.15091822,-.3667259
"13418",134,1,0,1,"P5",-.2722411,1,0,0,"Urban",0,1,10,"Nzema",3,1,1,"No","No",0,1,0,"Yes",5,"No",0,.7584935,.86958059,2.0297176,-1.2650188,1,1.736741,-.45552053,-1.7472496,-.55242687,-.70914169,.3416668
"13419",134,1,0,1,"P5",-.2722411,1,0,0,"Urban","Male",0,11,"Asante",6,2,2,"No","Yes",20,1,0,"Yes",1,"No",0,1.399654,1.6407608,-.49239976,.79005322,1,-.60688013,1.0925767,-1.4488407,-.65038592,.21265324,-2.9794899
"13420",134,1,0,1,"P5",-.2722411,1,0,0,"Urban","Male",0,11,"Fanti",5,2,0,"No","No",0,1,0,"Yes",2.4,"No",0,1.239901,-.59294787,-.49239976,.79005322,1,-1.2379057,-.66769581,-1.9402775,-.11288403,-.2803472,-1.8279746
"13421",134,1,0,1,"JHS1",-.2722411,1,0,0,"Urban",0,1,13,"Ga",2,1,0,"Yes","Yes",.7,1,1,"No",0,"No",0,.2302381,-.59294787,-.49239976,.79005322,1,1.736741,-1.1130031,-.58068656,-.16059071,.12939894,-.41397549
"13422",134,1,0,1,"JHS1",-.2722411,1,0,0,"Urban","Male",0,16,"Ga",2,1,0,"No","Yes",50,1,0,"Yes",100,"No",0,.4100399,-.59294787,-.49239976,-1.2650188,1,1.736741,-.66769581,.17324516,.27131507,.60722954,-.74634023
"13423",134,1,0,1,"JHS1",-.2722411,1,0,0,"Urban",0,1,15,"Fanti",3,1,0,"No","No",0,1,0,"No",0,"No",0,.8557468,-.59294787,-.49239976,-1.2650188,1,.02414541,-2.6150827,.28195475,-.65038592,-.21279057,.42700678
"13424",134,1,0,1,"JHS1",-.2722411,1,0,0,"Urban","Male",0,13,"Fanti",3,1,1,"No","No",0,1,1,"Yes",.4,"Yes",.4,.7584935,-.59294787,-.49239976,-1.2650188,1,1.736741,-.01021321,.40976285,-.30752928,.21265324,-.41397549
"13425",134,1,0,1,"JHS1",-.2722411,1,0,0,"Urban",0,1,12,"Fanti",10,4,2,"No","Yes",4,1,1,"Yes",12.5,"Yes",.5,.7584935,1.8372391,-.49239976,.79005322,1,.02414541,.64726938,-.58174673,.5741021,.55801747,-.32584908
"13426",134,1,0,1,"JHS1",-.2722411,1,0,0,"Urban","Male",0,15,"Fanti",7,2,1,"No","No",0,1,0,"No",0,"No",0,1.239901,1.1841368,-.49239976,.79005322,1,.02414541,.43509411,-1.1510542,-.00156846,.23769915,.00651563
"13427",134,1,0,1,"JHS1",-.2722411,1,0,0,"Urban","Male",0,15,"Nzema",5,1,0,"No","Yes",9,1,0,"Yes",150,"No",0,-1.229701,1.5130898,-.49239976,.79005322,1,.02414541,-.66769581,.58380673,-.65038592,-.38547269,-.41397549
"13428",134,1,0,1,"JHS1",-.2722411,1,0,0,"Urban","Male",0,15,"Fanti",7,1,0,"Yes","Yes",6,1,0,"No",0,"No",0,1.835467,2.6980895,-.49239976,.79005322,1,.70918367,.66822615,-.76605185,-.25854975,-.45637999,1.267989
"13429",134,1,0,1,"JHS1",-.2722411,1,0,0,"Urban","Male",0,14,"Nzema",2,1,1,"Yes","Yes",7.5,1,0,"Yes",2,"No",0,.7584935,2.6836596,-.49239976,-1.2650188,1,-.60688013,.88040142,-1.8106403,-.33201904,-.46096613,.42700678
"13430",134,1,0,1,"JHS1",-.2722411,1,0,0,"Urban",0,1,15,"Fanti",6,2,1,"No","No",0,1,0,"No",0,"No",0,.7620156,-.59294787,-.49239976,-1.2650188,1,-1.2379057,-.45552053,-.29942114,.28022496,.60056188,-1.5873225
"13431",134,1,0,1,"JHS1",-.2722411,1,0,0,"Urban",0,1,13,"Other",7,2,1,"No","No",0,1,0,"Yes",6,"No",0,-.1996059,2.2131957,-.49239976,-1.2650188,1,-.60688013,.88040142,-.39450285,-.55242687,.54191362,.42700678
"13432",134,1,0,1,"JHS1",-.2722411,1,0,0,"Urban",0,1,11,"Fanti",6,2,1,"No","No",0,1,1,"Yes",2,"No",0,2.018498,-.59294787,-.49239976,-1.2650188,1,-.55286741,.43509411,-.2512397,-.35650878,.36864936,-.32584908
"13433",134,1,0,1,"JHS1",-.2722411,1,0,0,"Urban","Male",0,12,"Fanti",8,1,0,"Yes","No",0,1,1,"No",0,"No",0,.8462608,-.59294787,-.49239976,-1.2650188,1,.02414541,.66822615,-.08149647,-.57691663,.4895811,-.41397549
"13434",134,1,0,1,"JHS1",-.2722411,1,0,0,"Urban","Male",0,13,"Fanti",8,1,1,"No","No",0,1,1,"No",0,"No",0,1.273336,-.59294787,-.49239976,-1.2650188,1,1.5654814,.88040142,.31438707,-.65038592,.6372173,.18276849
"13435",134,1,0,1,"JHS1",-.2722411,1,0,0,"Urban",0,1,13,"Ga",6,1,1,"No","No",0,1,0,"Yes",6,"Yes",6,-.5385792,-.59294787,-.49239976,.79005322,1,.02414541,-.45552053,-.05676518,-.65038592,.04579273,.42700678
"13436",134,1,0,1,"JHS1",-.2722411,1,0,0,"Urban","Male",0,14,"Fanti",5,2,1,"No","Yes",1,1,1,"Yes",.5,"No",0,-.071368,-.59294787,-.49239976,-1.2650188,1,.02414541,.88040142,.07484954,-.65038592,1.5860012,.00651563
"13437",134,1,0,1,"JHS1",-.2722411,1,0,0,"Urban","Male",0,14,"Fanti",5,2,2,"Yes","Yes",8,1,0,"Yes",10,"No",0,1.357581,-.59294787,-.49239976,.79005322,1,.02414541,-.40950284,.95121245,-.65038592,-.30221838,1.267989
"13438",134,1,0,1,"JHS1",-.2722411,1,0,0,"Urban",0,1,14,"Fanti",4,2,1,"No","No",0,1,0,"Yes",20,"No",0,-.1999045,1.4236957,-.49239976,.79005322,1,.02414541,.88040142,.34196729,-.45446783,.09920153,-.74634023
"13439",134,1,0,1,"JHS1",-.2722411,1,0,0,"Urban","Male",0,13,"Fanti",5,2,0,"Yes","No",0,1,0,"No",0,"No",0,-1.773734,1.5301623,-.49239976,.79005322,1,.19540497,-.66769581,-.60381652,-.45574067,-.26217859,.42700678
"13440",134,1,0,1,"JHS1",-.2722411,1,0,0,"Urban","Male",0,14,"Fanti",7,2,0,"Yes","No",0,1,0,"No",0,"No",0,.2943499,-.59294787,-.49239976,.79005322,1,.02414541,.22291883,1.008372,-.18364839,-.25833372,-.41397549
"1351",135,1,0,1,"P5",-.2654965,1,0,0,,0,1,13,"Fanti",11,4,0,"No","Yes",2,0,0,"Yes",3.1,"Yes",1.1,-.3129217,.59105299,-.49239976,-1.2650188,1,-1.8689312,.66822615,-.24773583,-.65038592,-.38547269,.3416668
"1352",135,1,0,1,"P5",-.2654965,1,0,0,,0,1,13,"Other",3,1,0,"No","No",0,0,0,"No",0,"No",0,-2.187801,.72703167,-.49239976,.79005322,1,.02414541,.66822615,.53770431,-.65038592,-.25283036,-1.4737782
"1353",135,1,0,1,"P5",-.2654965,1,0,0,,0,1,12,"Fanti",8,2,0,"No","Yes",3,0,0,"No",0,"No",0,.791928,.49633598,-.49239976,.79005322,1,.02414541,-1.2791607,-.66665111,1.4423603,.94007082,.69586314
"1354",135,1,0,1,"P5",-.2654965,1,0,0,,0,1,14,"Other",8,2,0,"No","Yes",4,0,0,"Yes",10.6,"No",0,-.071368,2.277209,-.49239976,.79005322,1,-1.8689312,-.66769581,.50623721,-.65038592,.23769915,-.01252952
"1355",135,1,0,1,"P5",-.2654965,1,0,0,,0,1,11,"Fanti",6,2,1,"No","No",0,0,0,"No",0,"No",0,.8770688,-.59294787,-.49239976,.79005322,1,-1.8689312,-1.5122928,-1.0848623,-.65038592,-.45637999,.69586314
"1356",135,1,0,1,"P5",-.2654965,1,0,0,,"Male",0,12,"Fanti",8,2,1,"Yes","No",0,0,0,"Yes",.5,"No",0,2.102743,-.59294787,-.49239976,.79005322,1,.02414541,1.3257087,-.20420928,1.0734353,-.15105555,-.01252952
"1357",135,1,0,1,"P5",-.2654965,1,0,0,,0,1,10,"Gurssi/Frafra",5,3,0,"Yes","No",0,0,0,"Yes",1.4,"No",0,.791928,2.4267827,2.0297176,.79005322,1,.02414541,.22291883,-1.0063224,-.27827051,-.49641978,1.0500595
"1358",135,1,0,1,"P5",-.2654965,1,0,0,,"Male",0,10,"Asante",3,2,1,"No","Yes",1,0,0,"Yes",5,"No",0,.4100399,-.59294787,-.49239976,-1.2650188,1,.02414541,-.01021321,.6583463,-.16059071,-.52728729,-.01252952
"1359",135,1,0,1,"P5",-.2654965,1,0,0,,0,1,12,"Other",8,2,0,"No","No",0,0,0,"Yes",7,"Yes",7,-1.624191,4.0647735,-.49239976,.79005322,1,.02414541,-.22238849,.34472472,-.60267924,.58800524,.3416668
"13510",135,1,0,1,"P5",-.2654965,1,0,0,,"Male",0,12,"Fanti",9,2,1,"No","No",0,0,0,"No",0,"No",0,1.059204,2.6472549,-.49239976,.79005322,1,1.736741,1.3257087,-.50744891,-.65038592,-.19860913,1.0500595
"13511",135,1,0,1,"P5",-.2654965,1,0,0,,0,1,10,"Fanti",3,1,0,"No","Yes",5,0,0,"No",0,"No",0,.9435604,-.59294787,-.49239976,-1.2650188,1,-2.8313369,.66822615,-1.3547283,-.06263165,-.13052464,-.3667259
"13512",135,1,0,1,"P5",-.2654965,1,0,0,,0,1,13,"Fanti",10,3,2,"Yes","No",0,0,0,"Yes",20,"No",0,.4399522,1.5681123,-.49239976,-1.2650188,1,1.3942219,1.537884,.46466989,.47900723,-.21279057,-.01252952
"13513",135,1,0,1,"P5",-.2654965,1,0,0,,0,1,12,"Fanti",3,2,1,"No","No",0,0,0,"No",0,"No",0,1.540612,-.59294787,-.49239976,.79005322,1,-1.8689312,1.3257087,-.4735255,-.14468849,-.43468476,1.0500595
"13514",135,1,0,1,"P5",-.2654965,1,0,0,,0,1,13,"Fanti",6,2,0,"No","Yes",.6,0,0,"No",0,"No",0,1.269814,-.59294787,2.0297176,.79005322,1,1.3942219,-.22238849,.29841178,.32920449,-.07097597,-.3667259
"13515",135,1,0,1,"P5",-.2654965,1,0,0,,0,1,14,"Other",3,1,0,"No","Yes",20,0,0,"No",0,"No",0,-2.848671,1.5324689,-.49239976,-1.2650188,1,.02414541,-.66769581,-.52882923,.32920449,2.9170144,-.01252952
"13516",135,1,0,1,"P5",-.2654965,1,0,0,,0,1,10,"Fanti",6,2,1,"No","Yes",4,0,0,"No",0,"No",0,.7072282,3.95798,-.49239976,.79005322,1,-.15633558,1.3257087,.39774462,.08430689,-.24365808,-.01252952
"13517",135,1,0,1,"P5",-.2654965,1,0,0,,0,1,12,"Other",8,2,0,"No","No",0,0,0,"Yes",5,"No",0,-.071368,1.5439293,-.49239976,.79005322,1,.02414541,-1.2791607,-.13579952,-.16059071,.12587231,.3416668
"13518",135,1,0,1,"P5",-.2654965,1,0,0,,"Male",0,14,"Fanti",3,1,0,"No","Yes",3.5,0,0,"Yes",2,"No",0,-2.665686,1.0315513,-.49239976,-1.2650188,1,-1.8689312,-.22238849,.47373881,.07794267,-.3454329,-.3667259
"13519",135,1,0,1,"P5",-.2654965,1,0,0,,"Male",0,13,"Other",5,1,0,"No","No",0,0,0,"Yes",10,"No",0,1.059204,-.59294787,-.49239976,.79005322,1,-.67011429,-.22238849,.74897182,.89676521,-.2585097,-.41118906
"13520",135,1,0,1,"P5",-.2654965,1,0,0,,0,1,10,"Ewe",6,2,2,"No","No",0,0,0,"Yes",5,"No",0,1.53709,2.7898179,-.49239976,.79005322,1,-1.8689312,.64726938,-.99844583,-.65038592,-.04680981,.69586314
"13521",135,1,0,1,"P5",-.2654965,1,0,0,,"Male",0,10,"Fanti",6,2,0,"No","No",0,0,0,"Yes",3,"No",0,-1.029766,3.0940067,-.49239976,.79005322,1,.02414541,-.66769581,.47855561,1.4423603,4.8692488,-.41118906
"13522",135,1,0,1,"P4",-.2654965,1,0,0,,0,1,12,"Fanti",10,3,2,"No","No",0,0,0,"Yes",5,"No",0,.2293425,-.59294787,2.0297176,-1.2650188,1,.02414541,.64726938,.51561896,-.50344735,-.42551248,.3416668
"13523",135,1,0,1,"P4",-.2654965,1,0,0,,0,1,10,"Fanti",8,1,0,"Yes","No",0,0,0,"No",0,"No",0,.5072931,-.59294787,-.49239976,.79005322,1,.02414541,-.66769581,.48515106,-.35650878,-.120364,-.01252952
"13524",135,1,0,1,"P4",-.2654965,1,0,0,,0,1,11,"Asante",6,3,3,"No","Yes",2.5,0,0,"No",0,"No",0,1.540612,-.59294787,-.49239976,-1.2650188,1,-.84137379,.69328707,1.1069378,-.16186357,-.29287015,.3416668
"13525",135,1,0,1,"P4",-.2654965,1,0,0,,0,1,12,"Fanti",4,1,1,"No","No",0,0,0,"Yes",5,"No",0,2.106265,.30068592,-.49239976,.79005322,1,1.3942219,1.3257087,-.42530524,-.16059071,.08918319,.69586314
"13526",135,1,0,1,"P4",-.2654965,1,0,0,,0,1,12,"Fanti",5,2,0,"No","No",0,0,0,"No",0,"No",0,-.8812475,1.8345272,-.49239976,-1.2650188,1,.16115305,-.22238849,.07085526,-.40548831,-.33626062,.3416668
"13527",135,1,0,1,"P4",-.2654965,1,0,0,,0,1,10,"Ga",6,2,2,"Yes","No",0,0,0,"No",0,"No",0,,-.59294787,-.49239976,.79005322,1,1.736741,-.40950284,-.0734382,-.50344735,-.4163402,-.7209223
"13528",135,1,0,1,"P4",-.2654965,1,0,0,,"Male",0,13,"Other",8,2,0,"No","Yes",3,0,0,"Yes",2,"No",0,-.5492538,.46644103,-.49239976,.79005322,1,-1.8689312,.66822615,.60293457,.8921466,-.31121471,-.01252952
"13529",135,1,0,1,"P4",-.2654965,1,0,0,,0,1,11,"Fanti",7,2,1,"No","No",0,0,0,"Yes",20,"No",0,1.324147,-.59294787,-.49239976,.79005322,1,-1.8689312,-.01021321,.54429056,.32920449,5.1959318,.69586314
"13530",135,1,0,1,"P4",-.2654965,1,0,0,,"Male",0,14,"Hausa",6,3,3,"No","Yes",10,0,0,"No",0,"No",0,-.0379336,-.59294787,-.49239976,.79005322,1,-.49885469,2.1953666,.44997585,-.40548831,-.21279057,-2.6697566
"13531",135,1,0,1,"P4",-.2654965,1,0,0,,"Male",0,10,"Fanti",4,1,0,"No","Yes",.6,0,0,"No",0,"No",0,.4100399,3.4944449,-.49239976,.79005322,1,1.3942219,-1.1130031,.50979252,.10214955,.14421686,.69586314
"13532",135,1,0,1,"P4",-.2654965,1,0,0,,"Male",0,13,"Other",5,2,0,"No","Yes",.5,0,0,"Yes",10,"No",0,-1.297042,1.8037678,-.49239976,-1.2650188,1,1.5654814,.66822615,.45895393,-.40548831,-.15105555,-.01252952
"13533",135,1,0,1,"P4",-.2654965,1,0,0,,"Male",0,17,"Nzema",2,1,0,"No","No",0,0,0,"Yes",23,"No",0,-1.229701,.55187584,-.49239976,-1.2650188,1,-1.8689312,.66822615,-.04442866,-.35650878,-.24947969,-.01252952
"13534",135,1,0,1,"P4",-.2654965,1,0,0,,"Male",0,10,"Other",8,2,2,"No","No",0,0,0,"Yes",9,"No",0,1.624857,1.5411133,-.49239976,.79005322,1,-1.8689312,1.537884,-.68735427,-.21084307,-.49641978,-1.1195818
"13535",135,1,0,1,"P4",-.2654965,1,0,0,,"Male",0,9,"Other",6,2,1,"Yes","No",0,0,0,"No",0,"No",0,2.584151,2.548996,-.49239976,-1.2650188,1,1.736741,.43509411,.34078642,-.65038592,-.08932053,-1.0751187
"13536",135,1,0,1,"P4",-.2654965,1,0,0,,"Male",0,10,"Fanti",8,2,0,"No","Yes",2,0,0,"No",0,"No",0,.7584935,.98333609,-.49239976,-1.2650188,1,1.3942219,-.22238849,-.15393637,.61958154,.79825621,-1.1640449
"13537",135,1,0,1,"P4",-.2654965,1,0,0,,0,1,11,"Fanti",6,3,3,"No","Yes",2,0,0,"Yes",12,"Yes",1,1.624857,.54491385,-.49239976,-1.2650188,1,1.2229623,.85944466,.49018984,-.24646606,-.53645957,-.3667259
"13538",135,1,0,1,"P4",-.2654965,1,0,0,,0,1,10,"Fanti",7,2,0,"No","Yes",1,0,0,"No",0,"No",0,-1.507652,3.4005297,-.49239976,.79005322,1,-.15633558,.66822615,-.28478981,-.12878626,1.2289938,.3416668
"13539",135,1,0,1,"P4",-.2654965,1,0,0,,"Male",0,11,"Fanti",5,1,0,"No","No",0,0,0,"Yes",3,"No",0,-.1026512,-.59294787,-.49239976,.79005322,1,-1.8689312,.66822615,.12085191,-.37368386,.31107738,.69586314
"13540",135,1,0,1,"P4",-.2654965,1,0,0,,"Male",0,11,"Ewe",4,2,1,"Yes","No",0,0,0,"No",0,"No",0,.4100399,-.59294787,-.49239976,.79005322,1,.02414541,-1.5122928,1.0290751,-.65038592,.08918319,.3416668
"1361",136,1,0,1,"P5",.7563039,1,0,0,0,"Male",0,12,"Fanti",5,2,2,"Yes","No",0,0,0,"No",0,"No",0,.2806078,-.59294787,2.0297176,.79005322,1,-.60688013,.20196206,-2.9620291,-.24646606,-.40381725,.80626549
"1362",136,1,0,1,"P5",.7563039,1,0,0,0,"Male",0,12,"Fanti",5,2,0,"No","No",0,0,0,"Yes",2,"No",0,-.071368,.56183153,-.49239976,.79005322,1,.02414541,-1.1130031,.35445016,-.40548831,.07083864,.09787281
"1363",136,1,0,1,"P5",.7563039,1,0,0,0,0,1,11,"Fanti",7,2,0,"No","No",0,0,0,"Yes",1.3,"No",0,.4100399,-.59294787,-.49239976,.79005322,1,.02414541,.22291883,.43660437,-.55242687,-.21279057,1.5146583
"1364",136,1,0,1,"P5",.7563039,1,0,0,0,"Male",0,12,"Nzema",4,1,1,"No","No",0,0,0,"Yes",2,"No",0,-.5806524,-.59294787,-.49239976,.79005322,1,-.60688013,.88040142,-2.6949419,-.16059071,-.47472455,-.61051984
"1365",136,1,0,1,"P5",.7563039,1,0,0,0,0,1,13,"Fanti",3,1,0,"Yes","No",0,0,0,"No",0,"No",0,-1.621688,.39552145,-.49239976,.79005322,1,-1.2379057,-1.2791607,-1.274072,-.65038592,-.63823439,-.61051984
"1366",136,1,0,1,"P5",.7563039,1,0,0,0,"Male",0,14,"Fanti",12,3,2,"No","No",0,0,0,"No",0,"No",0,2.102743,-.59294787,-.49239976,-1.2650188,1,-1.8689312,.03580448,.30165325,1.2148097,.08336159,.80626549
"1367",136,1,0,1,"P5",.7563039,1,0,0,0,0,1,11,"Asante",9,2,2,"Yes","Yes",1,0,0,"Yes",1.2,"No",0,.4239066,.85947009,-.49239976,.79005322,1,-1.0666461,.03580448,-.36198479,-.08107959,1.8692785,-.61051984
"1368",136,1,0,1,"P5",.7563039,1,0,0,0,0,1,10,"Fanti",5,2,0,"No","No",0,0,0,"Yes",1.05,"No",0,-.5492538,2.5644158,-.49239976,-1.2650188,1,-1.8689312,.66822615,-.17887099,.92268704,-.2745256,-.61051984
"1369",136,1,0,1,"P5",.7563039,1,0,0,0,0,1,13,"Fanti",9,4,0,"No","No",0,0,0,"Yes",5,"No",0,1.098944,1.9354964,-.49239976,.79005322,1,-1.5264121,.66822615,.4799378,-.65038592,-.2745256,.09787281
"13610",136,1,0,1,"P5",.7563039,1,0,0,0,"Male",0,11,"Other",7,1,0,"Yes","No",0,0,0,"No",0,"No",0,.2806078,1.4447275,-.49239976,.79005322,1,-1.8689312,-.83385339,-.09015528,-.40548831,-.22196285,.80626549
"13611",136,1,0,1,"P5",.7563039,1,0,0,0,0,1,10,"Fanti",8,1,0,"No","No",0,0,0,"No",0,"No",0,-.6640482,-.59294787,2.0297176,-1.2650188,1,.37193411,-1.1130031,-.48272296,-.54724251,-.57967409,-1.3189126
"13612",136,1,0,1,"P5",.7563039,1,0,0,0,0,1,12,"Fanti",6,3,2,"Yes","Yes",2,0,0,"Yes",1,"No",0,1.357581,1.0195933,2.0297176,-1.2650188,1,.02414541,.20196206,.96106904,1.354849,-.45302932,1.5146583
"13613",136,1,0,1,"P5",.7563039,1,0,0,0,0,1,10,"Fanti",4,2,2,"No","No",0,0,0,"No",0,"No",0,1.53709,2.3180816,-.49239976,.79005322,1,.02414541,1.0925767,-.78162539,.65361322,-.00924095,-1.3189126
"13614",136,1,0,1,"P5",.7563039,1,0,0,0,"Male",0,13,"Fanti",6,2,0,"No","No",0,0,0,"Yes",2,"No",0,.7072282,-.59294787,-.49239976,.79005322,1,-1.8689312,-1.724468,-1.2538904,-.65038592,.13504459,-.61051984
"13615",136,1,0,1,"P5",.7563039,1,0,0,0,"Male",0,12,"Asante",10,2,2,"No","No",0,0,0,"No",0,"No",0,.0688633,-.59294787,2.0297176,-1.2650188,1,.02414541,-1.3001175,.93012629,-.32597719,-.49641978,-2.7356982
"13616",136,1,0,1,"P5",.7563039,1,0,0,0,"Male",0,11,"Fanti",6,4,3,"No","Yes",3,0,0,"Yes",5,"No",0,1.526019,-.59294787,2.0297176,.79005322,1,.02414541,.85944466,-1.990746,.97802195,.15190654,-.61051984
"13617",136,1,0,1,"P5",.7563039,1,0,0,0,"Male",0,11,"Akyem",4,4,2,"No","Yes",3,0,0,"Yes",2,"No",0,-1.029766,.32802361,2.0297176,.79005322,1,.02414541,-.85481016,-2.3601669,-.32470433,-.65858935,-.61051984
"13618",136,1,0,1,"P5",.7563039,1,0,0,0,0,1,12,"Nzema",6,2,1,"No","No",0,0,0,"Yes",2,"No",0,.7949955,-.59294787,2.0297176,-1.2650188,1,-1.8689312,-.45552053,-.27316495,-.6014064,-.07097597,1.5146583
"13619",136,1,0,1,"JHS1",.7563039,1,0,0,0,"Male",0,12,"Nzema",8,2,0,"Yes","No",0,0,0,"No",0,"No",0,.7584935,-.59294787,-.49239976,-1.2650188,1,-1.7319236,-.66769581,.44053313,-.35132443,-.56732708,-.57242953
"13620",136,1,0,1,"JHS1",.7563039,1,0,0,0,"Male",0,15,"Krobo",5,1,1,"No","No",0,0,0,"No",0,"No",0,1.269814,-.59294787,-.49239976,-1.2650188,1,.02414541,-.62167812,-.41640974,.03532736,-.24365808,1.109535
"13621",136,1,0,1,"JHS1",.7563039,1,0,0,0,"Male",0,13,"Fanti",7,2,1,"No","No",0,0,0,"Yes",5,"No",0,-.2930486,-.59294787,2.0297176,-1.2650188,1,-1.8689312,.43509411,-1.0309639,-.10874704,.32942194,-1.4134118
"13622",136,1,0,1,"JHS1",.7563039,1,0,0,0,0,1,12,"Fanti",9,2,2,"No","No",0,0,0,"No",0,"No",0,.4100399,-.59294787,-.49239976,-1.2650188,1,.02414541,-.85481016,-.34514875,-.6014064,-.10184348,-.57242953
"13623",136,1,0,1,"JHS1",.7563039,1,0,0,0,"Male",0,15,"Fanti",4,2,2,"No","Yes",3,0,0,"No",0,"No",0,2.018498,-.59294787,-.49239976,.79005322,1,-1.2379057,1.9831913,-.60813807,.32920449,.29273282,-2.2543941
"13624",136,1,0,1,"JHS1",.7563039,1,0,0,0,0,1,12,"Fanti",5,2,1,"No","No",0,0,0,"Yes",2.5,"No",0,-1.507652,-.59294787,2.0297176,.79005322,1,.02414541,-.62167812,-.75545003,.55183564,.21265324,-.57242953
"13625",136,1,0,1,"JHS1",.7563039,1,0,0,0,"Male",0,13,"Krobo",8,2,2,"No","Yes",5,0,0,"Yes",20,"No",0,1.754289,1.2361003,-.49239976,.79005322,1,-.60688013,1.537884,-.3306777,-.6014064,.02511951,-.57242953
"13626",136,1,0,1,"JHS1",.7563039,1,0,0,0,"Male",0,13,"Fanti",11,6,1,"Yes","Yes",,0,0,"Yes",2,"No",0,-1.325814,2.0166812,-.49239976,-1.2650188,1,.02414541,.88040142,-.49080779,-.16059071,-.45637999,-1.4134118
"13627",136,1,0,1,"JHS1",.7563039,1,0,0,0,"Male",0,13,"Fanti",2,1,1,"No","Yes",3,0,0,"Yes",2,"No",0,1.754289,-.59294787,-.49239976,-1.2650188,1,.50367218,-.45552053,1.2705398,-.16059071,-.33626062,-.57242953
"13628",136,1,0,1,"JHS1",.7563039,1,0,0,0,0,1,14,"Asante",5,2,1,"No","No",0,0,0,"Yes",5,"No",0,.4100399,-.59294787,-.49239976,.79005322,1,.02414541,.43509411,.03705404,1.9690601,.01361862,-1.4134118
"13629",136,1,0,1,"JHS1",.7563039,1,0,0,0,0,1,13,"Fanti",7,1,1,"No","No",0,0,0,"Yes",5,"Yes",5,1.624857,-.59294787,-.49239976,.79005322,1,.02414541,-.01021321,-1.9090599,-.55242687,-.59685433,.26855277
"13630",136,1,0,1,"P5",.7563039,1,0,0,0,0,1,13,"Fanti",5,2,2,"No","Yes",5,0,0,"Yes",.4,"No",0,.8895329,1.7346957,-.49239976,.79005322,1,.02414541,.20196206,-1.2159761,-.31007496,1.1600893,.09787281
"13631",136,1,0,1,"JHS1",.7563039,1,0,0,0,"Male",0,14,"Nzema",3,1,1,"No","No",0,0,0,"No",0,"No",0,.4100399,-.59294787,-.49239976,.79005322,1,-1.8689312,-1.9576001,.65181282,.32920449,3.1639545,-1.4134118
"13632",136,1,0,1,"JHS1",.7563039,1,0,0,0,"Male",0,15,"Fanti",8,2,1,"No","Yes",50,0,0,"Yes",150,"No",0,2.584151,1.3685387,-.49239976,.79005322,1,.02414541,.43509411,-.98353254,1.7731332,.63809705,-.57242953
"13633",136,1,0,1,"P5",.7563039,1,0,0,0,"Male",0,10,"Fanti",6,2,1,"No","Yes",3,0,0,"Yes",6,"No",0,.5585584,.40492218,-.49239976,.79005322,1,.70918367,1.3257087,-1.28454,2.0336323,.01347633,2.2230508
"13634",136,1,0,1,"P5",.7563039,1,0,0,0,"Male",0,10,"Fanti",6,2,1,"No","No",0,0,0,"No",0,"No",0,-.6774917,-.59294787,-.49239976,.79005322,1,.02414541,-1.0669854,-1.2199065,-.65038592,-.78004899,.09787281
"13635",136,1,0,1,"P5",.7563039,1,0,0,0,"Male",0,10,"Fanti",5,2,2,"No","No",0,0,0,"No",0,"No",0,2.018498,-.59294787,-.49239976,.79005322,1,.02414541,-.40950284,-1.3584208,-.65038592,-.18643807,-.61051984
"13636",136,1,0,1,"P5",.7563039,1,0,0,0,0,1,10,"Hausa",5,2,0,"Yes","No",0,0,0,"No",0,"No",0,1.596143,-.59294787,-.49239976,.79005322,1,.02414541,-2.1697754,-1.4891239,-.55242687,-.49743355,1.5146583
"13637",136,1,0,1,"P5",.7563039,1,0,0,0,"Male",0,10,"Asante",9,2,1,"No","No",0,0,0,"Yes",.2,"No",0,1.05687,1.1200246,-.49239976,.79005322,1,-1.5927061,-.45552053,-1.1163213,-.37495671,-.47472455,-.61051984
"13638",136,1,0,1,"P5",.7563039,1,0,0,0,0,1,12,"Other",4,0,0,"No","No",0,0,0,"Yes",2.5,"No",0,-1.029766,-.59294787,-.49239976,.79005322,1,.02414541,.66822615,-1.2168031,1.0724898,-.45637999,-.61051984
"13639",136,1,0,1,"JHS1",.7563039,1,0,0,0,"Male",0,15,"Ewe",3,1,1,"Yes","Yes",11,0,0,"No",0,"No",0,.1427638,1.7346957,2.0297176,-1.2650188,1,.02414541,.63036327,.37636429,.32920449,1.1302177,-1.4134118
